no,rank,product_id,name,usd_cost,tariff,exchange_rate,pcs_per_unit,cost_jpy,import_tax,overseas_shipping,rakuten_list_price,rakuten_price,rakuten_discount1,rakuten_discount2,amazon_list_price,amazon_price,amazon_discount1,amazon_discount2,yahoo_list_price,yahoo_price,yahoo_discount1,yahoo_discount2,wholesale_list_price,wholesale_price,wholesale_discount1,wholesale_discount2,rakuten_shipping,amazon_shipping,yahoo_shipping,wholesale_shipping,rakuten_fee,amazon_fee,yahoo_fee
184,A,c003zz,抱っこ紐（ベビーキャリア）（CDB）,44.17644,0.078,120.0,1.0,5715.0,571.5,636.3636363636363,15800.0,15800.0,0,0,15800.0,15800.0,0,0,15800.0,15800.0,0,0,15800.0,15800.0,0,0,940.0,1034.0,940.0,7862.863636363636,2528.0,2370.0,3002.0
185,A,e086zz,SN4900　エアコンダクトリング,13.17,0.0,120.0,1.0,1581.0,158.10000000000002,45.45454545454545,4100.0,4100.0,0,0,4100.0,4100.0,0,0,4100.0,4100.0,0,0,4100.0,4100.0,0,0,449.99999999999994,495.0,449.99999999999994,2234.5545454545454,656.0,615.0,779.0
186,A,e087zz,SN5082　ラゲッジスカッフプロテクター　,14.62,0.0,120.0,1.0,1755.0,175.5,45.45454545454545,6200.0,6200.0,0,0,6200.0,6200.0,0,0,6200.0,6200.0,0,0,6200.0,6200.0,0,0,940.0,1034.0,940.0,2915.9545454545455,992.0,930.0,1178.0
187,A,e088zz,SN5087　フロントリップカバー　,23.52,0.0,141.03,1.0,3318.0,331.8,45.45454545454545,8500.0,8500.0,0,0,8500.0,8500.0,0,0,8500.0,8500.0,0,0,8500.0,8500.0,0,0,2200.0,2420.0,2200.0,5895.254545454545,1360.0,1275.0,1615.0
188,A,e089zz,SN5126　リアリフレクターガーニッシュ　,14.62,0.0,120.0,1.0,1755.0,175.5,45.45454545454545,6200.0,6200.0,0,0,6200.0,6200.0,0,0,6200.0,6200.0,0,0,6200.0,6200.0,0,0,1280.0,1408.0,1280.0,3255.9545454545455,992.0,930.0,1178.0
189,A,e090zz,SN4903　ステアリングパネル,11.43,0.0,120.0,1.0,1372.0,137.20000000000002,45.45454545454545,4100.0,4100.0,0,0,4100.0,4100.0,0,0,4100.0,4100.0,0,0,4100.0,4100.0,0,0,449.99999999999994,495.0,449.99999999999994,2004.6545454545455,656.0,615.0,779.0
190,A,e091zz,SN4911　シフトゲートパネル　,8.47,0.0,120.0,1.0,1017.0,101.7,90.9090909090909,3900.0,3900.0,0,0,3900.0,3900.0,0,0,3900.0,3900.0,0,0,3900.0,3900.0,0,0,449.99999999999994,495.0,449.99999999999994,1659.609090909091,624.0,585.0,741.0
191,B,k092zz,フラッシュコントローラー,2.8,0.0,150.0,1.0,420.0,42.0,45.45454545454545,2100.0,2100.0,0,0,2100.0,2100.0,0,0,2100.0,2100.0,0,0,2100.0,2100.0,0,0,181.8181818181818,200.0,181.8181818181818,689.2727272727273,336.0,315.0,399.0
192,B,e175zz,子供用　ネジネジ玩具,7.59,0.0,150.0,1.0,1139.0,113.9,45.45454545454545,3890.0,3890.0,0,0,3890.0,3890.0,0,0,3890.0,3890.0,0,0,3890.0,3890.0,0,0,719.9999999999999,792.0,719.9999999999999,2018.3545454545456,622.4,583.5,739.1
193,B,e159zz,ジムニー　ガラスリッド,61.67,0.0,120.0,1.0,7401.0,740.1,45.45454545454545,11980.0,11980.0,0,0,11980.0,11980.0,0,0,11980.0,11980.0,0,0,11980.0,11980.0,0,0,449.99999999999994,495.0,449.99999999999994,8636.554545454544,1916.8,1797.0,2276.2
194,A,e095zz,SN4907　ウィンドウスイッチパネル　,19.23,0.0,120.0,1.0,2308.0,230.8,45.45454545454545,7200.0,7200.0,0,0,7200.0,7200.0,0,0,7200.0,7200.0,0,0,7200.0,7200.0,0,0,449.99999999999994,495.0,449.99999999999994,3034.2545454545457,1152.0,1080.0,1368.0
195,A,e096zz,SN3898　ラゲッジスカッフプロテクター　　,23.08,0.0,120.0,1.0,2770.0,277.0,45.45454545454545,10600.0,10600.0,0,0,10600.0,10600.0,0,0,10600.0,10600.0,0,0,10600.0,10600.0,0,0,940.0,1034.0,940.0,4032.4545454545455,1696.0,1590.0,2014.0
196,A,e097sz,SN3613　スカッフプレート,31.007751937984494,0.0,120.0,1.0,3721.0,372.1,272.7272727272727,13500.0,13500.0,0,0,13500.0,13500.0,0,0,13500.0,13500.0,0,0,13500.0,13500.0,0,0,940.0,1034.0,940.0,5305.827272727272,2160.0,2025.0,2565.0
197,A,e098zz,SN1336　ミラーガーニッシュ　,13.953488372093023,0.0,120.0,1.0,1675.0,167.5,45.45454545454545,7200.0,7200.0,0,0,7200.0,7200.0,0,0,7200.0,7200.0,0,0,7200.0,7200.0,0,0,449.99999999999994,495.0,449.99999999999994,2337.9545454545455,1152.0,1080.0,1368.0
198,B,e099xa,カーボン柄テープ,1.39,0.0,120.0,1.0,167.0,16.7,45.45454545454545,2567.0,2567.0,0,0,2567.0,2567.0,0,0,2567.0,2567.0,0,0,2567.0,2567.0,0,0,449.99999999999994,495.0,449.99999999999994,679.1545454545453,410.72,385.05,487.73
199,A,e158zz,SN4507　ラゲッジスカッフプロテクター　,13.95,0.0,120.0,1.0,1674.0,167.4,45.45454545454545,6200.0,6200.0,0,0,6200.0,6200.0,0,0,6200.0,6200.0,0,0,6200.0,6200.0,0,0,940.0,1034.0,940.0,2826.8545454545456,992.0,930.0,1178.0
200,A,e157zz,SN4520　ドアトリム　,14.73,0.0,120.0,1.0,1768.0,176.8,45.45454545454545,6200.0,6200.0,0,0,6200.0,6200.0,0,0,6200.0,6200.0,0,0,6200.0,6200.0,0,0,1280.0,1408.0,1280.0,3270.254545454545,992.0,930.0,1178.0
201,B,e103ha,VELENO　エンブレム（NEW）,1.28,0.0,120.0,1.0,154.0,15.4,45.45454545454545,1000.0,1000.0,0,0,1000.0,1000.0,0,0,1000.0,1000.0,0,0,1000.0,1000.0,0,0,181.8181818181818,200.0,181.8181818181818,396.6727272727273,160.0,150.0,190.0
202,A,e104zd,フォグランプユニット（VELENO）,0.97,0.0,156.0,1.0,152.0,15.2,272.7272727272727,13800.0,13800.0,0,0,13800.0,13800.0,0,0,13800.0,13800.0,0,0,13800.0,13800.0,0,0,449.99999999999994,495.0,449.99999999999994,889.9272727272726,2208.0,2070.0,2622.0
203,B,e131za,VELENOつなぎ,32.82,0.0,120.0,1.0,3939.0,393.9,45.45454545454545,8500.0,8500.0,0,0,8500.0,8500.0,0,0,8500.0,8500.0,0,0,8500.0,8500.0,0,0,719.9999999999999,792.0,719.9999999999999,5098.354545454545,1360.0,1275.0,1615.0
204,A,e140zz,SN1723　LEDラゲッジランプ　,17.984496124031008,0.0,120.0,1.0,2159.0,215.9,45.45454545454545,5500.0,5500.0,0,0,5500.0,5500.0,0,0,5500.0,5500.0,0,0,5500.0,5500.0,0,0,449.99999999999994,495.0,449.99999999999994,2870.3545454545456,880.0,825.0,1045.0
205,B,,キッズカメラ,6.74,0.0,149.65,1.0,1009.0,100.9,45.45454545454545,3450.0,3450.0,0,0,3450.0,3450.0,0,0,3450.0,3450.0,0,0,3450.0,3450.0,0,0,449.99999999999994,495.0,449.99999999999994,1605.3545454545456,552.0,517.5,655.5
206,B,e335pz,キッズカメラ,6.74,0.0,149.65,1.0,1009.0,100.9,45.45454545454545,3450.0,3450.0,0,0,3450.0,3450.0,0,0,3450.0,3450.0,0,0,3450.0,3450.0,0,0,449.99999999999994,495.0,449.99999999999994,1605.3545454545456,552.0,517.5,655.5
207,A,e141bz,SN1413　LED　バンパーグリルカバー,45.73643410852713,0.0,120.0,1.0,5489.0,548.9,272.7272727272727,16400.0,16400.0,0,0,16400.0,16400.0,0,0,16400.0,16400.0,0,0,16400.0,16400.0,0,0,2200.0,2420.0,2200.0,8510.627272727274,2624.0,2460.0,3116.0
208,A,e142wz,SN3180　LED　バンパーグリルカバー,77.51937984496124,0.0,120.0,1.0,9303.0,930.3,272.7272727272727,19800.0,19800.0,0,0,19800.0,19800.0,0,0,19800.0,19800.0,0,0,19800.0,19800.0,0,0,2200.0,2420.0,2200.0,12706.027272727271,3168.0,2970.0,3762.0
209,A,e143bz,SN3066　LEDバンパーグリルカバー,43.41085271317829,0.0,120.0,1.0,5210.0,521.0,272.7272727272727,11500.0,11500.0,0,0,11500.0,11500.0,0,0,11500.0,11500.0,0,0,11500.0,11500.0,0,0,940.0,1034.0,940.0,6943.727272727273,1840.0,1725.0,2185.0
210,A,e144zz,SN2910　ラゲッジマット　,20.155038759689923,0.0,120.0,1.0,2419.0,241.9,45.45454545454545,7000.0,7000.0,0,0,7000.0,7000.0,0,0,7000.0,7000.0,0,0,7000.0,7000.0,0,0,940.0,1034.0,940.0,3646.3545454545456,1120.0,1050.0,1330.0
211,A,e145zz,SN1041　ミラーガーニッシュ　,10.07751937984496,0.0,120.0,1.0,1210.0,121.0,45.45454545454545,3500.0,3500.0,0,0,3500.0,3500.0,0,0,3500.0,3500.0,0,0,3500.0,3500.0,0,0,449.99999999999994,495.0,449.99999999999994,1826.4545454545455,560.0,525.0,665.0
212,A,e146zz,SN1037　メッキドアハンドルカバー　,12.403100775193796,0.0,120.0,1.0,1489.0,148.9,90.9090909090909,3500.0,3500.0,0,0,3500.0,3500.0,0,0,3500.0,3500.0,0,0,3500.0,3500.0,0,0,449.99999999999994,495.0,449.99999999999994,2178.809090909091,560.0,525.0,665.0
213,A,e147sz,SN4405　スカッフプレート,31.007751937984494,0.0,120.0,1.0,3721.0,372.1,272.7272727272727,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,940.0,1034.0,940.0,5305.827272727272,1232.0,1155.0,1463.0
214,A,e148zz,SN1046　シフトノブパネル　,8.527131782945736,0.0,120.0,1.0,1024.0,102.4,90.9090909090909,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,449.99999999999994,495.0,449.99999999999994,1667.309090909091,476.8,447.0,566.2
215,A,e149zz,SN3876　ピラーカバー　,41.08527131782946,0.0,120.0,1.0,4931.0,493.1,45.45454545454545,10000.0,10000.0,0,0,10000.0,10000.0,0,0,10000.0,10000.0,0,0,10000.0,10000.0,0,0,719.9999999999999,792.0,719.9999999999999,6189.554545454545,1600.0,1500.0,1900.0
216,B,,ルーフイルミネーション　配線（旧型）（カウント不要）,9.26,0.0,120.0,1.0,1112.0,111.2,9.09090909090909,5200.0,5200.0,0,0,5200.0,5200.0,0,0,5200.0,5200.0,0,0,5200.0,5200.0,0,0,181.8181818181818,200.0,181.8181818181818,1414.1090909090908,832.0,780.0,988.0
217,B,,ルーフイルミネーション　配線（新型）（カウント不要）,11.86,0.0,143.6,1.0,1704.0,170.4,9.09090909090909,5200.0,5200.0,0,0,5200.0,5200.0,0,0,5200.0,5200.0,0,0,5200.0,5200.0,0,0,181.8181818181818,200.0,181.8181818181818,2065.309090909091,832.0,780.0,988.0
218,B,e300zz,ルーフイルミネーション　配線（カウント不要）,11.64,0.0,158.0,1.0,1840.0,184.0,9.09090909090909,5200.0,5200.0,0,0,5200.0,5200.0,0,0,5200.0,5200.0,0,0,5200.0,5200.0,0,0,181.8181818181818,200.0,181.8181818181818,2214.909090909091,832.0,780.0,988.0
219,A,e302za,仕上げ用マイクロファイバータオル（鏡面）,1.09,0.047,164.0,1.0,188.0,18.8,9.09090909090909,1300.0,1300.0,0,0,1300.0,1300.0,0,0,1300.0,1300.0,0,0,1300.0,1300.0,0,0,181.8181818181818,200.0,181.8181818181818,397.70909090909095,208.0,195.0,247.0
220,A,e304zz,SN5000　ミラーガーニッシュ　,11.63,0.0,120.0,1.0,1396.0,139.6,45.45454545454545,3580.0,3580.0,0,0,3580.0,3580.0,0,0,3580.0,3580.0,0,0,3580.0,3580.0,0,0,449.99999999999994,495.0,449.99999999999994,2031.0545454545456,572.8000000000001,537.0,680.2
221,A,e305zz,SN5295　ラゲッジマット　,20.47,0.0,120.0,1.0,2457.0,245.7,727.2727272727273,8800.0,8800.0,0,0,8800.0,8800.0,0,0,8800.0,8800.0,0,0,8800.0,8800.0,0,0,2200.0,2420.0,2200.0,5629.972727272727,1408.0,1320.0,1672.0
222,A,e306zz,SN5007　フロアマット　,52.09,0.0,120.0,1.0,6251.0,625.1,1000.0,15000.0,15000.0,0,0,15000.0,15000.0,0,0,15000.0,15000.0,0,0,15000.0,15000.0,0,0,2200.0,2420.0,2200.0,10076.1,2400.0,2250.0,2850.0
223,A,e307zz,SN5010　リアエンブレムカバー　,15.5,0.0,120.0,1.0,1860.0,186.0,45.45454545454545,6980.0,6980.0,0,0,6980.0,6980.0,0,0,6980.0,6980.0,0,0,6980.0,6980.0,0,0,2200.0,2420.0,2200.0,4291.454545454546,1116.8,1047.0,1326.2
224,A,e308zz,SN5011　リアリフレクターガーニッシュ　,16.28,0.0,120.0,1.0,1954.0,195.4,45.45454545454545,5980.0,5980.0,0,0,5980.0,5980.0,0,0,5980.0,5980.0,0,0,5980.0,5980.0,0,0,2200.0,2420.0,2200.0,4394.854545454546,956.8,897.0,1136.2
225,A,e309zz,SN5012　フロントフォグカバー　,10.08,0.0,120.0,1.0,1210.0,121.0,45.45454545454545,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,449.99999999999994,495.0,449.99999999999994,1826.4545454545455,796.8000000000001,747.0,946.2
226,A,e310sz,SN5050　スカッフプレート,20.93,0.0,120.0,1.0,2512.0,251.2,45.45454545454545,7480.0,7480.0,0,0,7480.0,7480.0,0,0,7480.0,7480.0,0,0,7480.0,7480.0,0,0,449.99999999999994,495.0,449.99999999999994,3258.6545454545453,1196.8,1122.0,1421.2
227,A,,ヘッドライトコーティング　パッケージ（VELENO）,1.77,0.0,138.92,1.0,246.0,24.6,9.09090909090909,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,0.0,0.0,0.0,279.6909090909091,476.8,447.0,566.2
228,A,,ヘッドライトコーティング　ブリスター（VELENO）,0.23,0.0,138.92,1.0,32.0,3.2,9.09090909090909,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,0.0,0.0,0.0,44.290909090909096,476.8,447.0,566.2
229,A,,ヘッドライトコーティング　研磨剤ボトル（VELENO）,0.099,0.0,138.92,1.0,14.0,1.4,9.09090909090909,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,0.0,0.0,0.0,24.490909090909092,476.8,447.0,566.2
230,A,,ヘッドライトコーティング　スポンジ（VELENO）,0.19,0.0,138.46,1.0,27.0,2.7,9.09090909090909,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,0.0,0.0,0.0,38.79090909090909,476.8,447.0,566.2
231,A,,ヘッドライトコーティング　液剤本体（VELENO）,5.66,0.0,154.0,1.0,872.0,87.2,0.0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,0.0,0.0,0.0,959.2,476.8,447.0,566.2
232,A,,ヘッドライト研磨剤（VELENO）,7.07,0.0,154.0,1.0,1089.0,108.9,0.0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,0.0,0.0,0.0,1197.9,476.8,447.0,566.2
233,A,e312zz,ヘッドライトコーティング　セット完成品（VELENO）,15.02,0.0,138.92,1.0,2087.0,208.7,45.45454545454545,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,449.99999999999994,495.0,449.99999999999994,2791.1545454545453,476.8,447.0,566.2
234,A,e313rz,ジムニーテールユニット,110.6,0.0,143.6,1.0,15883.0,1588.3000000000002,272.7272727272727,24980.0,24980.0,0,0,24980.0,24980.0,0,0,24980.0,24980.0,0,0,24980.0,24980.0,0,0,719.9999999999999,792.0,719.9999999999999,18464.02727272727,3996.8,3747.0,4746.2
235,A,e315xz,VELENO　ナンバーフレーム,7.556,0.0,158.0,1.0,1194.0,119.4,9.09090909090909,1990.0,1990.0,0,0,1990.0,1990.0,0,0,1990.0,1990.0,0,0,1990.0,1990.0,0,0,449.99999999999994,495.0,449.99999999999994,1772.490909090909,318.40000000000003,298.5,378.1
236,A,,パッケージ,0.27,0.0,143.6,1.0,39.0,3.9,9.09090909090909,1990.0,1990.0,0,0,1990.0,1990.0,0,0,1990.0,1990.0,0,0,1990.0,1990.0,0,0,0.0,0.0,0.0,51.990909090909085,318.40000000000003,298.5,378.1
237,A,,サンシェード（VELENO）アウトレット,2.55,0.053,143.6,1.0,386.0,38.6,45.45454545454545,1800.0,1800.0,0,0,1800.0,1800.0,0,0,1800.0,1800.0,0,0,1800.0,1800.0,0,0,181.8181818181818,200.0,181.8181818181818,651.8727272727273,288.0,270.0,342.0
238,A,e316xz,サンシェード（VELENO）,2.98,0.047,164.0,1.0,512.0,51.2,45.45454545454545,2800.0,2800.0,0,0,2800.0,2800.0,0,0,2800.0,2800.0,0,0,2800.0,2800.0,0,0,181.8181818181818,200.0,181.8181818181818,790.4727272727273,448.0,420.0,532.0
239,A,e317zz,ロール型　マイクロファイバータオル,5.8,0.0,158.0,1.0,917.0,91.7,136.36363636363637,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,2980.0,2980.0,0,0,600.0,660.0,600.0,1745.0636363636363,476.8,447.0,566.2
240,B,e318za,インパクトブラスター（サーキュレーター）,77.07,0.0,154.0,1.0,11869.0,1186.9,9.09090909090909,44000.0,44000.0,0,0,44000.0,44000.0,0,0,44000.0,44000.0,0,0,44000.0,44000.0,0,0,600.0,660.0,600.0,13664.99090909091,7040.0,6600.0,8360.0
241,A,e319zz,VELENO サウンドコネクト（VELENO）,188.39,0.0,154.0,1.0,29013.0,2901.3,45.45454545454545,48900.0,48900.0,0,0,48900.0,48900.0,0,0,48900.0,48900.0,0,0,48900.0,48900.0,0,0,449.99999999999994,495.0,449.99999999999994,32409.754545454543,7824.0,7335.0,9291.0
242,A,e320sz,サンシェード（VELENO）,3.6,0.053,154.0,1.0,584.0,58.400000000000006,45.45454545454545,2800.0,2800.0,0,0,2800.0,2800.0,0,0,2800.0,2800.0,0,0,2800.0,2800.0,0,0,181.8181818181818,200.0,181.8181818181818,869.6727272727273,448.0,420.0,532.0
243,A,e326sz,サンシェード（VELENO）,2.19,0.053,154.0,1.0,356.0,35.6,45.45454545454545,2800.0,2800.0,0,0,2800.0,2800.0,0,0,2800.0,2800.0,0,0,2800.0,2800.0,0,0,181.8181818181818,200.0,181.8181818181818,618.8727272727273,448.0,420.0,532.0
244,A,e327zz,内装コーティング剤,1.9388,0.0,158.0,1.0,307.0,30.700000000000003,45.45454545454545,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,449.99999999999994,495.0,449.99999999999994,833.1545454545453,240.0,225.0,285.0
245,A,e328rz,ラバーマット,2.88,0.0,150.0,1.0,432.0,43.2,45.45454545454545,2500.0,2500.0,0,0,2500.0,2500.0,0,0,2500.0,2500.0,0,0,2500.0,2500.0,0,0,181.8181818181818,200.0,181.8181818181818,702.4727272727273,400.0,375.0,475.0
246,A,e329zz,電源取り出しカプラー,3.84,0.0,158.0,1.0,607.0,60.7,45.45454545454545,1980.0,1980.0,0,0,1980.0,1980.0,0,0,1980.0,1980.0,0,0,1980.0,1980.0,0,0,181.8181818181818,200.0,181.8181818181818,894.9727272727273,316.8,297.0,376.2
247,A,e330zz,LEDラゲッジランプ,11.61,0.0,157.0,1.0,1823.0,182.3,45.45454545454545,5200.0,5200.0,0,0,5200.0,5200.0,0,0,5200.0,5200.0,0,0,5200.0,5200.0,0,0,449.99999999999994,495.0,449.99999999999994,2500.754545454545,832.0,780.0,988.0
248,A,e332zz,LEDリフレクター（リア）,26.76,0.0,157.0,1.0,4202.0,420.2000000000001,45.45454545454545,10000.0,10000.0,0,0,10000.0,10000.0,0,0,10000.0,10000.0,0,0,10000.0,10000.0,0,0,449.99999999999994,495.0,449.99999999999994,5117.654545454545,1600.0,1500.0,1900.0
249,A,e333zz,ペダルロック（VELENO）,33.05,0.0,154.0,1.0,5090.0,509.0,529.090909090909,11500.0,11500.0,0,0,11500.0,11500.0,0,0,11500.0,11500.0,0,0,11500.0,11500.0,0,0,940.0,1034.0,940.0,7068.090909090909,1840.0,1725.0,2185.0
250,A,e334zz,ボディコーティング（VELENO）,8.99,0.0,157.0,1.0,1412.0,141.20000000000002,45.45454545454545,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,449.99999999999994,495.0,449.99999999999994,2048.6545454545453,1424.0,1335.0,1691.0
251,A,e363zz,ボディコーティング（VELENO）,7.39,0.0,156.0,1.0,1153.0,115.3,0.0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,0.0,0.0,0.0,1268.3,1424.0,1335.0,1691.0
252,A,e360zz,ボディコーティング（VELENO）,1.2,0.0,164.0,1.0,197.0,19.700000000000003,9.09090909090909,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,0.0,0.0,0.0,225.79090909090908,1424.0,1335.0,1691.0
253,A,e361zz,ボディコーティング（VELENO）,0.22,0.053,164.0,1.0,38.0,3.8,9.09090909090909,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,0.0,0.0,0.0,50.89090909090909,1424.0,1335.0,1691.0
254,A,e362zz,ボディコーティング（VELENO）（2pcs/1セット）,0.09,0.053,154.0,2.0,30.0,3.0,9.09090909090909,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,0.0,0.0,0.0,42.09090909090909,1424.0,1335.0,1691.0
255,A,k072da,イーグルアイ,1.64,0.0,150.0,2.0,492.0,49.2,45.45454545454545,2000.0,2000.0,0,0,2000.0,2000.0,0,0,2000.0,2000.0,0,0,2000.0,2000.0,0,0,181.8181818181818,200.0,181.8181818181818,768.4727272727273,320.0,300.0,380.0
256,A,k073da,イーグルアイ,1.54,0.0,150.0,2.0,462.0,46.2,45.45454545454545,2000.0,2000.0,0,0,2000.0,2000.0,0,0,2000.0,2000.0,0,0,2000.0,2000.0,0,0,181.8181818181818,200.0,181.8181818181818,735.4727272727273,320.0,300.0,380.0
257,A,e123za,エレクトロタップ,6.27,0.039,164.0,1.0,1069.0,106.9,45.45454545454545,2100.0,2100.0,0,0,2100.0,2100.0,0,0,2100.0,2100.0,0,0,2100.0,2100.0,0,0,181.8181818181818,200.0,181.8181818181818,1403.1727272727271,336.0,315.0,399.0
258,B,k061zz,字光式　ELナンバーフレーム,14.79,0.0,120.0,1.0,1775.0,177.5,9.09090909090909,3800.0,3800.0,0,0,3800.0,3800.0,0,0,3800.0,3800.0,0,0,3800.0,3800.0,0,0,449.99999999999994,495.0,449.99999999999994,2411.590909090909,608.0,570.0,722.0
259,velenette,j009za,ブレスレット　チェーン（VELENETTE）,2.10511,0.037,120.0,1.0,262.0,26.200000000000003,45.45454545454545,1680.0,1680.0,0,0,1680.0,1680.0,0,0,1680.0,1680.0,0,0,1680.0,1680.0,0,0,181.8181818181818,200.0,181.8181818181818,515.4727272727273,268.8,252.0,319.2
260,velenette,j008va,ブレスレット（VELENETTE）,6.31,0.037,164.0,1.0,1074.0,107.4,45.45454545454545,3980.0,3980.0,0,0,3980.0,3980.0,0,0,3980.0,3980.0,0,0,3980.0,3980.0,0,0,181.8181818181818,200.0,181.8181818181818,1408.6727272727271,636.8000000000001,597.0,756.2
261,velenette,j001aa,40cm　チェーンネックレス（VELENETTE）,3.37025,0.037,120.0,1.0,420.0,42.0,45.45454545454545,2680.0,2680.0,0,0,2680.0,2680.0,0,0,2680.0,2680.0,0,0,2680.0,2680.0,0,0,181.8181818181818,200.0,181.8181818181818,689.2727272727273,428.8,402.0,509.2
262,velenette,j002aa,一粒ネックレス（VELENETTE）,8.14,0.037,156.0,1.0,1317.0,131.70000000000002,45.45454545454545,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,181.8181818181818,200.0,181.8181818181818,1675.9727272727273,796.8000000000001,747.0,946.2
263,velenette,,一粒ネックレス（VELENETTE）（旧）,5.34055,0.037,120.0,1.0,665.0,66.5,45.45454545454545,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,181.8181818181818,200.0,181.8181818181818,958.7727272727273,796.8000000000001,747.0,946.2
264,velenette,,ネックレス（VELENETTE）（旧）,5.9109,0.037,120.0,1.0,736.0,73.60000000000001,45.45454545454545,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,181.8181818181818,200.0,181.8181818181818,1036.8727272727274,796.8000000000001,747.0,946.2
265,velenette,,ネックレス（VELENETTE）（旧）,6.1183000000000005,0.037,120.0,1.0,762.0,76.2,45.45454545454545,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,181.8181818181818,200.0,181.8181818181818,1065.4727272727273,796.8000000000001,747.0,946.2
266,velenette,,ネックレス（VELENETTE）（旧）,5.06056,0.037,120.0,1.0,630.0,63.0,45.45454545454545,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,181.8181818181818,200.0,181.8181818181818,920.2727272727273,796.8000000000001,747.0,946.2
267,velenette,j003za,リング（VELENETTE）,7.83972,0.037,120.0,1.0,976.0,97.6,45.45454545454545,3080.0,3080.0,0,0,3080.0,3080.0,0,0,3080.0,3080.0,0,0,3080.0,3080.0,0,0,181.8181818181818,200.0,181.8181818181818,1300.8727272727272,492.8,462.0,585.2
268,velenette,j021vc,V字リング（VELENETTE）,12.21,0.037,156.0,1.0,1976.0,197.6,45.45454545454545,16300.0,16300.0,0,0,16300.0,16300.0,0,0,16300.0,16300.0,0,0,16300.0,16300.0,0,0,181.8181818181818,200.0,181.8181818181818,2400.8727272727274,2608.0,2445.0,3097.0
269,velenette,,V字リング（VELENETTE）,11.83217,0.037,135.05,1.0,1658.0,165.8,45.45454545454545,16300.0,16300.0,0,0,16300.0,16300.0,0,0,16300.0,16300.0,0,0,16300.0,16300.0,0,0,181.8181818181818,200.0,181.8181818181818,2051.072727272727,2608.0,2445.0,3097.0
270,velenette,j007va,モアサナイト　一粒ネックレス（VELENETTE）,8.46,0.037,151.0,1.0,1325.0,132.5,45.45454545454545,6980.0,6980.0,0,0,6980.0,6980.0,0,0,6980.0,6980.0,0,0,6980.0,6980.0,0,0,181.8181818181818,200.0,181.8181818181818,1684.7727272727273,1116.8,1047.0,1326.2
271,velenette,j006sb,モアサナイト　大粒0.3カラット　ネックレス（VELENETTE）,12.05,0.037,151.0,1.0,1887.0,188.7,45.45454545454545,8800.0,8800.0,0,0,8800.0,8800.0,0,0,8800.0,8800.0,0,0,8800.0,8800.0,0,0,181.8181818181818,200.0,181.8181818181818,2302.9727272727273,1408.0,1320.0,1672.0
272,velenette,j005sa,モアサナイト　フルエタニティリング（VELENETTE）,18.63489,0.037,120.0,1.0,2319.0,231.9,45.45454545454545,13000.0,13000.0,0,0,13000.0,13000.0,0,0,13000.0,13000.0,0,0,13000.0,13000.0,0,0,181.8181818181818,200.0,181.8181818181818,2778.1727272727276,2080.0,1950.0,2470.0
